name,spotify_id,popularity,artist,danceability,energy,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,preview,img
What Mattered Most,09nWHcNuohUS7HMPdIDwrr,47.0,,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,,
Ungrateful Eyes,6p9vTtbwiVHMahR5UwNI7k,47.0,,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,,
Heaven or Hell,0abcSIfks6YA4QNBomdfOm,47.0,,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,,
Reflection,0uzZwLLqvP8VyyCVjlF50P,47.0,,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,,
I Don't Care If You're Contagious,69okqylQdHUe90a70Q2ued,47.0,,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,,
Shallows,6rhEGvWq4CtJJt6ezJIjxf,47.0,,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,,
I Was Born To Love You - 2011 Remaster,1CKo7tzWiPzIGXc28DrABh,47.0,,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,,
Southern Comfort Zone,2lfmRyTLtsTCkLwMQcFSQk,47.0,,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,,
Natural Cause,30u5328ERA8OFk3qrla5m2,47.0,,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,,
Bird Call,2iBds1wVEnKKuvSTFzZd81,47.0,,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,,
We Might Be Dead by Tomorrow,4miKDdaWW78mKwx6TIvOa0,47.0,,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,,
DOLCE & GABBANA,6ZziEeo8rdjBeqDE6kFdfD,47.0,,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,,
Levels,7EOgYEXi2w5SOcNVCjCvzy,47.0,,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,,
I Like,0ymLvEYKBKRlJbGwAZhOqg,47.0,,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,,
That's My Shit,0tz5hpORwy8PdhsSte7zUL,47.0,,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,,
Holes,1J57P3cwltq4OG9flDTc12,47.0,,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,,
The Fightin' Side Of Me - Re-Recorded In Stereo,1WMIiPgSK6qOKbHVGMWspz,47.0,,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,,
Doc McStuffins Theme Song,4Fo9Kh6aTfiX1KX2G3G3rO,47.0,,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,,
The Summer,7jaAvjhrwR9IqN43R9EVIs,47.0,,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,,
Hyperballad,4z1fNs2B7KndCsvyPgrhq5,47.0,,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,,
Atomic Bomb,6FDGkw2X2Pmp4AaQP8x6mX,47.0,,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,,
Love Bites,3SoNMDkQr86wqib28yaBI7,47.0,,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,,
Blood Brothers,4ggPIxXwOWReIBfyCVW8QI,47.0,,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,,
The One,5GAlGPZF7BA36HiAZtaPn7,47.0,,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,,
Buzzkill,3UJvgGaBEJcDqz61mbvqAp,47.0,,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,,
Cinco De Mayo Shit Show,6Xaj8GsQdL80McMIBW9IzJ,47.0,,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,,
Out Like That,7mqltiof519WEup2CsauF3,47.0,,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,,
Dead Already,5uuZI0l5SMRMAIVzPl1xgU,47.0,,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,,
Emmylou,2UaSapjHWf55N6ZWlkvWPu,47.0,,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,,
Girls,6d8jFIWMRwhVYe7SCQwlqL,47.0,,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,,
She's so Georgia,2Yx8vhhfm0pcw6MwJ5w4xG,47.0,,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,,
My House,5GMaBMKjisLhVfjRoH5BaW,47.0,,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,,
You’ll Never Know,4PqIj0WOfPAq4QAvisjgpd,47.0,,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,,
Por Una Rencilla Vieja,5q38h5xqbZThkMQRtW30R9,47.0,,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,,
Thorn In My Pride,4VDfpqLKbbuMMRIl14LLTg,47.0,,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,,
"I'm Bad, I'm Nationwide",7hq8ntGVskliIPeoP99nA2,47.0,,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,,
Pass The Mic - Remastered 2009,4eIfmbGZy21bvnBLHSf7DE,47.0,,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,,
Frontera Roja,2SKp7mDV1yZplecJgzcA3Q,47.0,,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,,
Bigger Than Life,2j9AomTG3MqERKJ4luoL1G,47.0,,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,,
Escuadras del sur,443eTn9NYno1qi5J8g0KCa,47.0,,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,,
Que Creías,2db2QrUOQsVawxaQmgcmeG,47.0,,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,,
The Chemical Worker's Song (Process Man),1wf9F3L1B11i9WTfvwnfMo,47.0,,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,,
Coconut Tree (with Willie Nelson),3UJZ4VcHfSWyrMky8vobzv,47.0,,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,,
I Found Someone,2nXb9T60PmVud5z1jYd38Z,47.0,,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,,
"No One Mourns The Wicked - From ""Wicked"" Original Broadway Cast Recording/2003",0UzApqRTAi3d2iZexmuP3s,47.0,,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,,
Prajedes Félix,1u2zuqcikdm9WCRb2hfjtt,47.0,,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,,
Christ Is Enough - Live,1aqZ4wT92JwutkhYg6Law5,47.0,,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,,
Spacegrass,2Mor7Tp1w61mPKozLewqey,47.0,,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,,
El Corrido De La Amapola,3h1RRFYvik2RmsA1UNxHMo,47.0,,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,,
Tres Mares Y Dos Ríos,2p0lIjQLLDD5iwLIclm8da,47.0,,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,,
7 Days a Week,1TVQFNCAP0HzYMF0LO5p2I,47.0,,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,,
She's A Beauty,6lnP51cMlqpZ8bwmyVlgvG,47.0,,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,,
You,5R2YoUm4YFex1JaecdJs0h,47.0,,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,,
Years,5pVk15sR3OgIeKBKqG9jWw,47.0,,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,,
Man Of Sorrows - Live,7tURQQhMTcJXIVe1dvji7v,47.0,,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,,
Doc Holliday,5SP3MQuYB2tqhhFx0Ukk3s,47.0,,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,,
Iingatan Ka,4bPRJBPmVXC9QgZn27rFNL,47.0,,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,,
Change,0qT9FXLGoiszOVm32v8aaK,47.0,,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,,
Take Me to Church,7J4gq1xNP3IsG6lDk0eSa7,47.0,,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,,
Rico Story,2suQHh6zqObafvp5yFhWIh,47.0,,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,,
Traphouse 3,2XJI1l1a6MoM2RgsiwXhHc,47.0,,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,,
Go Long (feat. Z-Ro & Slim Thug),2If89DLgyxim3AnIcauAnh,47.0,,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,,
Settle Down,1juwXjOB4Deky02D5vL0y0,47.0,,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,,
Woozy,3JMWvCKcINTWbtbSTGS1SW,47.0,,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,,
How Does It Feel?,2M5ump7RtYQggqZmyj1bwc,47.0,,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,,
Suplexes Inside of Complexes and Duplexes,4WuITGWedQ4yMcxuAdR4VH,47.0,,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,,
Waltz About Whiskey,0yKofKiiFvtcFuORjD5gyi,47.0,,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,,
Lágrimas Frente Al Mar,1tFU8HF3b9Xo5y4sneylHh,47.0,,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,,
A Detailed and Poetic Physical Threat to the Person Who Intentionally Vandalized My 1994 Dodge Intrepid Behind Kate's Apartment,7wHQdtNmqxZ5XdAg2pcgaV,47.0,,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,,
Run Away! (Buzz The Fuck Off),2VWy1bOy4aPkBdnV6uQKmB,47.0,,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,,
Athair Ar Neamh,6OY6Cm8USlCFnInx1Tkt7s,47.0,,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,,
Hey Pretty Momma,7f0XrVgWlDXkPZHoCRr2u8,47.0,,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,,
Mistletoe And Holly,53cumdNGYE6NFmGL0zHvx7,47.0,,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,,
"One Boy, One Girl",3GgpNSCZrgp8O4al5gwdRu,47.0,,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,,
Brothers,3i9tuE2ltSIY3tmKhcoJB5,47.0,,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,,
Traveling Alone,65oAtBPpdlrKtVCIioBsiT,47.0,,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,,
Here I Go,0Sizq91V0brNa9RBpMfeOB,47.0,,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,,
Dwamn,5w0Sl2i2oEd3tbGwE5TPWO,47.0,,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,,
Esa Chica Me Vacila,0g5JLFIK31liC82k4m2hEs,47.0,,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,,
Amos Moses,1lfVeoMZZimh0jf8rYUeJU,47.0,,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,,
Hate To Feel,0rglK8l5QBSADvao8n4d2N,47.0,,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,,
God Smack,1klrDyGRsCBPofZdqdaZp6,47.0,,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,,
Radio,0uMur9BAwuzsShojxBi6ag,47.0,,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,,
Accident Prone,2Dqgj2nE6RwZKocWsWqXcG,47.0,,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,,
Long Way Down,1J307YEKcn9pH7QT5fXTLt,47.0,,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,,
La Del Moño Colorado,4fkCG6ZvZ4oFHnNJQmD0lE,47.0,,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,,
Eyes To The Sky,0WGIBojlsV9GT4A5xwjkE4,47.0,,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,,
Anywhere Is,2aE4e4QFbLfHtT8OZDgWJH,47.0,,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,,
I'm Too Sexy,2wmnubOPY1hyR4fSaZ9o1T,47.0,,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,,
Black As Night,7i3XZnT9EZu1m4NUYMuAoG,47.0,,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,,
Antichrist,5wmBV7RrEDrEamTvCnuLxX,47.0,,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,,
Ayer Y Hoy,5TMB9Xnfe1lbvDHZtjCUcZ,47.0,,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,,
Shadow of the Season,0donjzZGsCA2PfPUA4EdMN,47.0,,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,,
I'm Afraid of Americans,6ZUwzAFkFYHbe8dqqe2pB5,47.0,,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,,
Expression,3eNHU0ciF5SK50JC64L4No,47.0,,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,,
One More Minute,45Q1nT2ec3wXZV3RvS769L,47.0,,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,,
Me Refiero A Tí,5bbF1SdFGSqK7hKNAunuyc,47.0,,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,,
Through The Rain,0mvtBgpiAg6fPg7ec7lxE9,47.0,,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,,
Mighty River,2pWLzxRYMR53uC95fRzJbe,47.0,,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,,
You've Got to Hide Your Love Away,2PT9QDg6vNIoYVhApXsbKj,47.0,,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,,
First It Giveth,5yprGKAwV1GSJSiATa50Ni,47.0,,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,,
Primera Vez,4NTS7CQpkbrf6hvAznaUYc,47.0,,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,,
Hot In Herre,3hpUL1gDZWiz8k4DtYhZsS,47.0,,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,,
Forfeit,6ptcVVRn97eAKqUy6kUVK5,47.0,,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,,
The Heart Asks Pleasure First,4RW7EZi7SHSLRwvn1Q8Mqj,47.0,,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,,
Where Were You (When the World Stopped Turning),4aOQG9TYcZOhT3sngkMI9K,47.0,,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,,
La Celosa,2Z9zXQvPD2bMKu6e52MzCB,47.0,,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,,
The Best Ever Death Metal Band in Denton,38dYh2pToiZPEKGVErVISk,47.0,,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,,
4-2-0,5Xmd6a5oogdxEhfZ5hP8Sz,47.0,,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,,
She Don't Let Nobody,3FB0Fe0Nyr1bsVFARVG0Ic,47.0,,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,,
Piano,0SCT8Ltc1Ajh5iBDFgKLNJ,47.0,,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,,
"Cello Concerto In B Minor, Op.104, B. 191: 1. Allegro",4WhWxSgIGEs69HwSjGYM1q,47.0,,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,,
Ether Sunday,3rwFEFOQl8tCgJX96qRTX3,47.0,,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,,
Two Hits and the Joint Turned Brown,2N4DwqxLsZdYQNZmCVPpG6,47.0,,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,,
Red Beams and Rice,4Nix3wBLniuvWt1y1TMtgd,47.0,,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,,
We Are 138,3TQ4GxL3oghmLVpUD1oKmb,47.0,,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,,
Amigos,5DR3IljhfLepLpWYjK1s6G,47.0,,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,,
I Love,5fTwUw09NNgCIOkEKu3bGB,47.0,,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,,
Hippa to da Hoppa,3cFT8G5sU4ind7VmAPsV5d,47.0,,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,,
Live Forever,6zZaVyieWoiQSfUv2yWBd0,47.0,,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,,
Bury Me in Smoke,6raRCdd8RoWvtBpzhJ1CJb,47.0,,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,,
Root,2jkZB94i573H134wKmsw2y,47.0,,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,,
El Centro De Mi Corazón,68QF7oXOEpudPV9hbv4aIJ,47.0,,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,,
Geek Stink Breath,4mI4HF4OVBg3tl2IWzSaoX,47.0,,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,,
La chica banda,5fckoQosqCX9xJvHlwITY8,47.0,,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,,
Señora de las Cuatro Décadas,2neWsabATpEgR8XBv4Hqwo,47.0,,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,,
Kids In America,0jmHObvVIbWJse3OoE4Jmz,47.0,,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,,
Old Friend,12hrTdStYqC2lM5SAIQOcq,47.0,,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,,
Jellybelly - Remastered 2012,6912SIXb1G9ql3quOxeCaa,47.0,,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,,
Heavy In The Game,1YPwFckhjQgoorq7cNsPw4,47.0,,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,,
Camouflage,4bxjjysA7lmrBb01oVQLYv,47.0,,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,,
Young Niggaz,4tNWSM8gQDsx28Nw1qafkg,47.0,,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,,
Galapogos - Remastered 2012,2yKrGPtIwsiwv5tGTDgpNd,47.0,,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,,
We Only Come Out At Night - Remastered 2012,4vkcU3UFjYsKuBibmYA3hL,47.0,,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,,
An Ode To No One - Remastered 2012,6W9nK2wPyJklgDVf0AQcPO,47.0,,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,,
Courage (For Hugh MacLennan),1ffzAzDFSOvEbWTbC7aPLw,47.0,,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,,
La Vieja Banca,48sgC9LwPwCUBR4MpuVW0R,47.0,,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,,
В последнюю осень,0h5jFEsJWx3OPXXgFWhGQY,47.0,,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,,
Metal Warriors,5P2Ghhv0wFYThHfDQaS0g5,47.0,,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,,
Cara de Pizza,3XOAOvlRTo3vConiAvUm29,47.0,,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,,
Bodies - Remastered 2012,4A0f5CrcOYRVwihIQkcHdP,47.0,,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,,
Forever,74EIDs3yEsMR1gcUmFD4FB,47.0,,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,,
"Feed The Birds (Tuppence A Bag) - From ""Mary Poppins""/Soundtrack Version",4P73qgh9VA1S9Hct6VhLI4,47.0,,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,,
The Only One For Me,5r9csCp47CtkKXQbXj9Pnq,47.0,,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,,
When the Last Time,0EXm0iaB0CzqtsB3VaupXj,47.0,,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,,
House Of The Rising Sun,24RqLyY2w1QDZ3GJJ4xgrj,47.0,,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,,
Smack That,5eLovQzx9cm6RkQq388JyN,47.0,,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,,
花心,0qow1ioAiifBQrPOOxYyUE,47.0,,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,,
Perhaps Vampires Is A Bit Strong But…,2vVHf43MQ8V3gDbo8HRlnJ,47.0,,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,,
The Great Pretender,7m1JSCGnmorA3tjtWJpDj4,47.0,,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,,
Tamacún,0nNwfRyw0eY323NMkBM0y8,47.0,,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,,
In My Mind,6NSlNryPDSICV6ER6ZRosi,47.0,,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,,
The Outside,2QA3IixpRcKyOdG7XDzRgv,47.0,,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,,
One Woman Man,6hdsNoZWIjPSjxcOnsjIxj,47.0,,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,,
Fake Tales Of San Francisco,4KGyQfes7t5BiaoBvs380e,47.0,,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,,
A History of Bad Men,334dGM2YusM2XejQdldax2,47.0,,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,,
Funeralopolis,6DU1WKdUnR7OZkw7BZl9P0,47.0,,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,,
Two Pink Lines,7hIikyIX0Ooo09fuZVXtyj,47.0,,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,,
What I Almost Was,1BGeARBsKpOjeNACiu6ZSZ,47.0,,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,,
Heart In A Cage,7eL4Z9FlNY5u9vOsgpDUsw,47.0,,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,,
Before She Does,6hqMI7rE1XikcTB3E5ocu4,47.0,,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,,
Weapon Of Choice,08kB9HSfrcIi83rymwgjMz,47.0,,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,,
Wind It Up,1GeECVH4Msg1zLm8DExkbH,47.0,,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,,
Lonely,1UGMu0Tf5nmKoYIPPztbQQ,47.0,,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,,
Corazon Magico,0diYI7UA7oFVaXvbHFXoQ0,47.0,,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,,
Find Myself in You,1w9HWnbyYAElL3fQJbmxWK,47.0,,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,,
You,5MNxNuo0XSHx7MPXbsR57W,47.0,,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,,
Right Where You Want Me - Radio Edit Version,58ZvuqZgeuZMCbpCsH9E76,47.0,,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,,
"Baby, I'm an Anarchist!",0uSwAqfR6cBDj5BRP6L3Vx,47.0,,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,,
Jambalaya,35iVqFnqmcqbIckOYoFnrn,47.0,,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,,
