,name,spotify_id,popularity,artist,danceability,energy,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,preview,img
33754,Firelight,2bBQg0zLuhXcVvqSSriawP,47.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
33755,Mercy.1 - Album Version (Edited),0nh1o1936u4X7MaatN56j8,47.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
33756,Prima Donna,5KES6ut3LAZxmgSOX0ijex,47.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
33757,Medicine,6FjQDNrlAzhw2REqMVuSpw,47.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
33758,Die for You,2LhOhOfRHHPZ1K8IqBAr3E,47.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
33759,Johnny Quest Thinks We're Sellouts,3Sl62Dyoh3wI3gLIJSypnb,47.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
33760,No Role Modelz,5MVMeTkoRywHlZqrQ8vGOs,47.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
33761,Stunner,4FkPNu2JHFDJgEsM8y8ve1,47.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
33762,Ten Tonne Skeleton,78ZTkIlW7NLXRCCPecwUyd,47.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
33763,More Love,4R4Ti0iBaMF6prTFHaNmIN,47.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
33764,In the Air Tonight,63WVeFX5l2UHPhLlQv0ipB,47.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
33765,Life Goes on (feat. GRiZ),3qjv2VsVt5aEE7E7Y3qPQZ,47.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
33766,Steady,7oR7EG6JnUw70rX4ORSaO8,47.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
33767,Plug Daughter,1W3Tw3oj3im64bg1AvCwo0,47.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
33768,Bartender,6dXK0YFIOZoFSgalrLpJzY,47.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
33769,Wake Me Up - Acoustic,5axBwqXk8lLdtdc1tLCNPn,47.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
33770,Another Space Song,50iBJRkGjjht3RiwD0VqLA,47.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
33771,Twenty-Somethings,5RwGWU2Xau23ZJDf01OxhW,47.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
33772,Sadnecessary,3T09uysRqZeC0YtM8lgY4J,47.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
33773,"Merida's Home - From ""Brave""/Score",1UTOh9RtM997He2qpEeBKx,47.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
33774,Jaan,0pcJNYtk4J5GXKYmbhxBtG,47.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
33775,Something Different,5Lhwnf8QEeC1gO7eXT7AUw,47.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
33776,Jealous (I Ain't With It),3R5FA1Ay1NxgtwbElR78by,47.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
33777,Be Prepared,7mMFmMzSPVf6dzOzHz7MKC,47.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
33778,It Ain't All Flowers,69Rgsy7NjASkqeJUwEGsv6,47.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
33779,Social Casualty,4wZylaFgBTGMf3E1xzU49Y,47.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
33780,Bad Intentions,7iEo3ipnJoBKW1ejz9vPYe,47.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
33781,Shake,099wV9XARkFSuh9Uz6hFbp,47.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
33782,Dancing On Quicksand,42ADpNS02UiRbRGyRYypFS,47.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
33783,Here She Comes Again,23HK5PldqTIdTt5A9cN2k5,47.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
33784,Babylon,1OkHiYsPJBwhR5Jb0hz9Q1,47.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
33785,"Sing About Me, I'm Dying Of Thirst",0sd6BRTa0O96tfEbFGhJF9,47.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
33786,Roller Coaster,51ySuLraP9Oirk2XHwQnTA,47.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
33787,We've Got It Goin' On - Radio Edit,2rtDTRFjBoqyj2rgi5mOAF,47.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
33788,Lie in Our Graves,3R8APSFlJuawCg1qi5Ed3E,47.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
33789,Tell Me,58D9AHRscmmc6HsNtIll6f,47.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
33790,You Never Know,3znun9rP1VsPZfuHC8Ldc6,47.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
33791,Funky Ho'$,1rZvU5sb2E8LuJTAqEdAiw,47.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
33792,Speak to My Heart,3nAwU0F5Tb3wdeSa2mAMe5,47.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
33793,Too Much,0i2jSWCwjjOVzfnvJJ2Sii,47.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
33794,Murder,2KdsPGSUXbSZyq4oiDOqAe,47.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
33795,D'evils,3u264XNfOLRYzObcd7MeLL,47.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
33796,Nugget,1h9Bx0bcEIfiv31E2G58Hf,47.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
33797,The Court of Miracles,5iI1EQlyyo8FzkdT7XnTd7,47.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
33798,You Know Me,1GonqVH4ptYKwPNZ9f3l49,47.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
33799,"Fate And Destiny - From ""Brave""/Score",2I5oyql6pcmgjx1yFqrUdE,47.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
33800,Marilyn Monroe,3o83CmARYfuLwVESRdE8tn,47.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
33801,Ready to Go,5Qt8U8Suu7MFH1VcJr17Td,47.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
33802,Across The Sea,7JJPh9eOiSr8zYlBjcu2w0,47.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
33803,Rock Show,42h9lxw9OKy1sw6vh6dKBP,47.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
33804,God Help the Outcasts,67KymXb4OUQtUlO31EFOjS,47.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
33805,I Left Something Turned On At Home,1CxG3QsfkmcUYlxWwvOtz5,47.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
33806,"Fun, Fun, Fun",4T5SR1krNuVLOnxSjYb8nW,47.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
33807,departure! -キルアversion-,40tsMlgZmMTWxUmVNcN2BE,47.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
33808,Love My Way,5rSekme9Kdoj2XZebQVl4C,47.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
33809,Sail - Unlimited Gravity Remix,7qAWdfgvuDJQlhjppYtAfA,47.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
33810,Green Grass & High Tides - Remastered,4BxfXnGbnlibcUUPKog7Ne,47.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
33811,Two Sparrows In A Hurricane,1G9gU04EmL6WSFoOopZPFu,47.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
33812,"Jeeps, Lex Coups, Bimaz & Benz",02nH7HXbs3i9kdWef9or8E,47.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
33813,Carol of the Bells,4cJhiux4xzrdgSHUeAjP48,47.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
33814,Never Be,1izZReWXhwrXeMjhlv1SnL,47.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
33815,Daughters of Darkness,6LlulaQFzRuypfDLBPCWUq,47.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
33816,Ayúdame A Olvidarte,694ISCxj0nirQhsAn830hu,47.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
33817,Walking In Rhythm,65vssm44ghOVf4tBZMY2AE,47.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
33818,Lightning Crashes,2VFRnfx3nzHdeSrFhtq9Jj,47.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
33819,Personal Jesus,0Y3uvjA2ssDylY2h5oiB7T,47.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
33820,Toma,7dFgljcBj9CPDrUQD9LbiP,47.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
33821,Me Nació Del Alma,3GYDqqCfOhrB1XicSIh6AY,47.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
33822,Take Me Home,25fqrbEPDnqe9Bf8RLL7an,47.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
33823,F.N.T.,7MnW39mkRfm6ygw9gKxDp9,47.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
33824,"Lesson Number One - From ""Mulan II"" / Soundtrack Version",6JNCvYkbaD19DZIMo0o9ul,47.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
33825,Workout Plan,2a1JSfTePKhysdIif2bzut,47.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
33826,Dos Traiciones,3pY94GeTHCZxrZU2eCtxwN,47.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
33827,Respect the Wind,1Uk3N1ayracgnAgw8jk7Zf,47.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
33828,Bleeding Mascara,5KHhsH8FqVs5CxyDeMOFAT,47.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
33829,Tu Nuevo Cariñito,5UCPSGLNI76qSbzPyMMyo2,47.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
33830,Intermission,56IPgOpV9w1suGl7Lu9qeZ,47.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
33831,Message To Harry Manback,13aTOYQ4xvj84VACPu9zur,47.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
33832,All I Ask Of You - Reprise,4titeJBfHyKYiYe0SKzyT7,47.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
33833,Me Empiezo a Enamorar,2F1Nv2lAuMqsVCVx47eyuW,47.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
33834,When Christmas Comes to Town,2dz0u8FY3EYQqRsiW7qR4v,47.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
33835,Beef Rap,1m14Mfy2JuHr6CoCbxtghp,47.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
33836,Ashes of the Wake,4qRe7JlY6zvKzrzlXTugo6,47.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
33837,Shadows of Tomorrow,0QLyUmGkzS5BnNjjx8e6QD,47.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
33838,Wish I Had an Angel,4GCFX86ToOj0PYaoHggZyk,47.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
33839,The Glory Days,59Djq0zGIu8HDZ8QXs2oiz,47.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
33840,Wild Wild Life - 2003 Remaster,7rFeZg0gEp7qtyuLnjIYQU,47.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
33841,The Letter That Never Came,32YVCuvm2iXGkNIDDmSX0j,47.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
33842,Because You Live,2zFU4UbmsjNHcnod8MlvYx,47.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
33843,You'll Be In My Heart - Instrumental,2Kij021y6biW8YWwTM82Xo,47.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
33844,The Great Southern Trendkill,055Oi1gpZYQ3mVC5aOntx7,47.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
33845,Glamorous Indie Rock & Roll,0751ozQYIiLVQ9FRFhe55j,47.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
33846,Do Not Fire!,0drokAUhKfiMnu20UKQnFZ,47.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
33847,"Hola, ¿Cómo Estás?",3z3BcSmA92dr3J8LP51Kit,47.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
33848,Just to Satisfy You,7dwgvrv1SrryEYG2MMNuXN,47.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
33849,Son's Gonna Rise,6VdGDiy7V3j9LqfC5E1Uvi,47.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
33850,Where the Devil Don't Stay,7zka0QS6Kb7eqvm4Mv1jwv,47.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
33851,(You Drive Me) Crazy - The Stop Remix!,6wJB7DTMIJAZuQ0vPLr8H9,47.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
33852,All That I Got Is You (feat. Mary J. Blige),627vP3nl9eI4xF4yEQEyze,47.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
33853,Fury Of The Storm,4jMU8MNUIgjNvPK66DPuCZ,47.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
33854,Renegade,1FOUJzuApMpMM1wiuy3qfl,47.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
33855,My Prerogative,2TxLSV0AqZTYQQL9QCX0D4,47.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
33856,Be-Bop-A-Lula,0HUp7ipIDJvITTqizN6cxJ,47.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
33857,Notice Me,2AsUEN8UMGcGC65rhcop8k,47.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
33858,You Look So Good In Love,5E7G70M1ARuOV97qrXTkSD,47.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
33859,Te Hago El Amor,09UY4wGNvk50nNZFOHRUfT,47.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
33860,She Thinks She Needs Me,5Eph6Vs0PftspPXZqlVN2y,47.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
33861,Daddy's Cup,2XEFsVPjLAOs3AD6u5arfk,47.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
33862,Baby's Gotten Good At Goodbye - Edit,2JLGD197wFLdbbrR4H1hkF,47.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
33863,Lady in a Blue Dress,2v63SstROhGSQ2z8EYOyAR,47.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
33864,Miss Alissa,1dlgaGdQXmsYKMRuewIZkF,47.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
33865,Bring It Back,3Eu9XFVhLlcF0DpVYzONFk,47.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
33866,J'ai Deux Amours,4HcY6ds4TeEo9j4Aj3soFp,47.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
33867,January 1979,0BMzC3hYff1zj2MsllexiU,47.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
33868,Some Postman,7hpbjF2BGRPPIdyrzX5tZA,47.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
33869,Superstar - Interlude,22IVvpKhaLiYGzu3FdqBwB,47.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
33870,Useful Idiot,5Ca9qZBftB2kGmuUOoJoea,47.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
33871,Believe,7r6KgeFLSGJqbu90KJg1Bv,47.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
33872,Callin' Out,3cq68LrfebgBW4sgXHtHOF,47.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
33873,In This Diary,3B9W8NK6FiaNZCZFIzLdwo,47.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
33874,Summer Jam (feat. Florida Georgia Line) (feat. Florida Georgia Line),1uaORxvjlpGSLouYxVd1RF,47.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
33875,Man of Constant Sorrow,4uRmuWgpTKN1cMl76t1tYS,47.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
33876,Super Rad!,0wZuFLzQhVAJU9JSmdixTE,47.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
33877,Ezra,0fnwkQrgavFSaGZaCmjqsY,47.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
33878,"Silver Springs - Live at Warner Brothers Studios in Burbank, CA 5/23/97",1QEzs30PUAJJPbHL1e4NYH,47.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
33879,Zoot Suit Riot,1qmJbXpVLydNcN6VTR40GU,47.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
33880,Saw Red,4EITMnFZ3LzjOuyath6EGU,47.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
33881,Get Out! - Remix,29MeshT2GjuAuFawuBUcIX,47.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
33882,Love Love Love,15IWqq4MaJ09ZQZgzcbn4p,47.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
33883,Two Coins,0wsis8nb0CLqWoRvEPvwiS,47.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
33884,ICE,0WjQu6qf7KlVWAb6JqICYd,47.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
33885,When I'm Gone,54SEsuLm43yxTeFTkSAnk5,47.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
33886,Sweet Thing,2CUdWHCZofTs2eukGIf5GB,47.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
33887,Patron De Patrones,7pzwwHCibZEkqwXRzbGizT,47.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
33888,Drink Drank Drunk,5A7ZY7Ne45YzSCVmQYggkP,47.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
33889,What Is A Juggalo?,1Zc9TBoPG8U5epucXYcEFa,47.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
33890,Tough Little Boys,6TZEPo10yErUtF5AtdfLY2,47.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
33891,Bailando por el Mundo (feat. Pitbull & El Cata),4hLEorB47NotMkSLCWmh5e,47.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
33892,The Pit,6SxnzAMCqSGCl2olRZuMK4,47.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
33893,I Do (Whatcha Say Boo),0RSmjrtq0oyWot7RpOLedv,47.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
33894,The Heart,2gNRPDHT9jw2fIKLRpLgT9,47.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
33895,Skip To My Lou,209sc2QwMDlbXQUyzPAU69,47.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
33896,Tranquil Rumbling Thunderstorm,1v2f1SLsAKfvJa7VYLYSDf,47.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
33897,In My Bed - So So Def Mix,5MYmYqVtTgQ41HYJTwAmcf,47.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
33898,Un indio quiere llorar,2EiI77Zus1qAINPOxFTcyK,47.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
33899,I'm Gonna Be Somebody - 2003 Remaster,2Vgdge1IJBTdU3NItPa1dB,47.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
33900,Hit 'Em up Style (Oops!),3flAV51ACbtIcEixb0QeZv,47.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
33901,Bounce,5ROshySAFh5odQX66q0anm,47.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
33902,T-R-O-U-B-L-E - 2003 Remaster,2yB8Eo8f8OL7gYEBL8qT4G,47.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
33903,Wayside/Back in Time,7kBgZQP85cQBKKDTmjcDf3,47.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
33904,"For Good - From ""Wicked"" Original Broadway Cast Recording/2003",46UIRyvRZx9TW5Y5jz13Y8,47.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
33905,I Already Forgot Everything You Said,046r9OIF1bHuTeZoyk3b6r,47.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
33906,En las Cantinas,0zHz9rDKzeaKNIw9CI5PjA,47.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
33907,Funtimes in Babylon,2MOzW8EKpzTSoftk1M1sxN,47.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
33908,Clarity,1YmqAwomMjcSELTuk3qCOj,47.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
33909,Just Visiting,3k3veGWR8xhy8tTnTQndAH,47.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
33910,Higher Than the Clouds,13Dq0Ed9wyBU7mpoENkaS0,47.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
33911,Let It Hurt,1Cy71Rb6aB5EjVYVYvVFIx,47.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
33912,Draw Me Close/Thy Will Be Done,6nwCQqMyCjeYVtByOtkZq1,47.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
33913,Brain Cells,2wW3yIdBoOJ2qI03k1itjJ,47.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
33914,Giants Fall,43yFiQ18Nhnb2YJwk09f3a,47.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
33915,High Tide Or Low Tide,25s9gQB6i58zmOZdgdcTAQ,47.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
33916,Like the Way,4qHYLoxbKUHu6iZCqEYz7k,47.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
33917,Walden Pond,6fitB3zIBx8UybcuZg2ADv,47.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
33918,Treasure,1GDrGx9VWaAgaekuddnLYq,47.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
33919,Good Vibrations,7tf64lNC31lWlTsih0nfZf,47.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
33920,Electric Avenue,3N2nIBN3a9J40PIij4gW5F,47.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
33921,Intro,3Hbd6gPZ0QErPWXVkC6GRt,47.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
33922,Float (feat. Zion I),3KVp3xFBemY9Z4O7vYNfuf,47.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
33923,People Watching,4vVIHxe9kdEsIrrTeHnHyG,47.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
33924,"14,400 Minutes",1MnJ5vOM6V5S2l8VN7LjbT,47.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
33925,Desperado,4Vhq6lkvT1f9mna51yFdoj,47.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
33926,Interlude 2,5bp6twky1rHu72giADl7Mv,47.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
33927,Invincible,6g0lA3tckAh7LlkifNvN87,47.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
33928,Need You Now (How Many Times),5RvY3ReERt9o622MqEydNY,47.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
33929,Above the Middle,4cZqZa0AyJE4vEjhfzrxU5,47.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
33930,Slow And Steady,2PfnAaQIMwHPvmda8MG5jm,47.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
33931,Texas Blood Money,5M0V9mmSyxDbjgDQ5ktoLV,47.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
33932,Re-Do,5c8nmgU5vm9CyupuKmRaTq,47.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
33933,Believe It (feat. Rick Ross),1fckqKAI9ug7U1DgQrrOop,47.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
33934,"Shake It Out - MTV Unplugged, 2012",5cboXDVjQ26ajNceiv8i45,47.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
33935,Lo Legal,46o6fYLws9P1XH8kcVVtyo,47.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
33936,R.I.P. Kevin Miller,6zSwnPvoqQ2bzvYMlt3u4u,47.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
33937,"Love Your Friends, Die Laughing",6KkcL4OkeMDy54S9z82xW0,47.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
33938,Every Breaking Wave,0gcPlCmT36t4uzSwlIrfQh,47.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
33939,What Up Gangsta,56gKqLyxcyyXm4aSByvn59,47.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
33940,Walk Like a Man,1p9rtS9FiIFUP1BrkKheST,47.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
33941,The One,3kDUuMfXuoZantdNXxWVKg,47.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
33942,the words,0zxG0MKqXBEbwU09H7gEIs,47.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
33943,You Call Me a Bitch Like It's a Bad Thing,1DxHCaS1d3ctyQVO70z1rk,47.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
33944,Amaryllis,1V2FWYA9sLJQqjQ8BRWj7Q,47.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
33945,Tiny Vessels,5pmIkIp3mSP3HoCFYytZzb,47.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
33946,I Really Mean It,1IQPLs3r6lt4iNrQzAhnWs,47.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
33947,Tell That Mick He Just Made My List of Things to Do Today,6mCjOSXkABONouTVa6PQOy,47.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
33948,Days to Come (feat. Fiora),1FRFgyPNuqfXIRYlCJ1kwR,47.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
33949,Got 2 Luv U (feat. Alexis Jordan),21ugcKQyclYBZvzmCXsZ9x,47.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
33950,When I Look to the Sky,3h0NvxPV2wiENW2ieih9DL,47.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
33951,Ever After,5GJWdBG4jJmmJzKmDxOwGC,47.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
33952,3AM,3EkJj2KsKDbVCn0MfeSnoe,47.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
33953,Secrets,3V3iy4K6paycRmTyrjQVwi,47.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
33954,Simple And Clean - PLANITb Remix,0NGgGj5L3VztJb3zKIwpRp,47.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
