,name,spotify_id,popularity,artist,danceability,energy,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,preview,img
27660,La culebra,5BCmbfRZDgGO4Li8Y1xBtl,50.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
27661,Chillin',3Nxw6eeFpBwUbxVuSY6NC0,50.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
27662,Gimme Sympathy,1blxMGAKo9uttR9bHsXCOV,50.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
27663,Alice,6h4yONyGIFXYhrvEX6jVeb,50.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
27664,One,4KkGTqja19AHqItq3XBV3C,50.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
27665,Fuck You Tonight (feat. R. Kelly) - 2014 Remaster,1ry9AyQVzzK2iDt6vMY2ku,50.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
27666,Salsa Con Coco,3Xy4svERcnUuFcOaBI0539,50.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
27667,Beautiful,7DDxxhExUBH53SFJqXDz4i,50.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
27668,Gangsta's Paradise (Re-Recorded Version),3MmVd5dsgzLMjm4LIrCOaI,50.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
27669,Dream,3RfNQMIeuL2QC9l4VxOMoj,50.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
27670,Amigos Tuve Una Novia,3Q5URFgTK8gBA7EwsSlatW,50.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
27671,Sea of Love - 2006 Remaster,0VMGij4wSGBM5pSTcqjxeD,50.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
27672,Your Love Is Driving Me Crazy,3OghNV9ZOUbAj62CZptOEP,50.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
27673,Angels,7fH9ZS8gezOtky5bkYHvCN,50.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
27674,Again,4ccNZzUTggy51RFvIzYRhT,50.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
27675,While My Guitar Gently Weeps (feat. India.Arie & Yo-Yo Ma),6s6nuBUe2alx3Rfk9JLPij,50.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
27676,Now That We're Dead,01LODLnhlfNphZ366BqKc0,50.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
27677,Straight To Video,3TF1Hiof613lWHtFGyAJ8z,50.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
27678,Tundra,0lIDOHnoe4RJgm6rzowj6x,50.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
27679,Clave Nueva,0puyjmma5eQMZJ8hi9DyTt,50.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
27680,Irresistible,6I6hvKYz9xpn7r9b3HmWqY,50.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
27681,Scheherazade: The Tale of the Kalendar Prince,04eShjKTWijeJJqGnhxpYK,50.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
27682,Radha Kaise Na Jale,0wnLMEOQlyW3Es1ag0HMVV,50.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
27683,"Hail, Hail",5cpnyC2TLztgxOWNzoxqbY,50.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
27684,Know Your Enemy,1IDAJagxB9AQjjYXaiDK1j,50.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
27685,Dontcha,6dET51TwAJPrKV5wmA5Vhr,50.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
27686,KILLING MY LOVE,152unnv8fuahIUyVnHJutJ,50.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
27687,Pero Me Perdonas,0GB7KpAMq8wqhFQXm18hgR,50.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
27688,Kiss Me,4l0L2GAwa3Z2MFGQyolVf0,50.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
27689,Angel Eyes (feat. Chris Motionless),2XV2ha4tZI3HMFyJMo6sHv,50.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
27690,Wolf Like Me,3N3mn46tu41qqjT5sSqJ29,50.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
27691,"Twinkle, Twinkle, Little Star",2OV2bkuzkV28WhvewBzJ2r,50.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
27692,Cómo Le Haré,4Cx0M4Bmd0OWcTDklHGWGD,50.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
27693,Got My Mojo Working,65VzqBb5ogD2xIFD8jetMG,50.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
27694,Where The Streets Have No Name,2TlXPShOrPn4K51fP0Fykd,50.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
27695,Medicine,51FVn0j4WItN6OFKiqdM5j,50.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
27696,It Is What It Is,0BPWY79wNehGVARtwJawYV,50.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
27697,Nobody Love,7fpU0bRJt0SDC8jIgVpbT6,50.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
27698,Greenwaves,5triiOrWzbdEYc2iQhBWWM,50.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
27699,WORLD-A-REGGAE Music,0hr9CoeDSUMmQQ7ZgTLRzh,50.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
27700,Zombie (feat. Madchild & Insane Clown Posse),14jC0V8KA9BEYI1OWNpIlC,50.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
27701,Bang Bang,211mkZYf9YaQhlev1Vze5F,50.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
27702,Where Are We Going,0emoHo6F49vaomApgXBSUP,50.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
27703,No Pude Enamorarme Mas,6EAKWJ5K0SY0gsJF3u0yy4,50.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
27704,Sin Dolor,7IrqMpVVpnr5RGphzM5byY,50.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
27705,All Time High,3TEbThqomZVo8Fpe5TiWfW,50.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
27706,No Morirá - No Matter What,4kWiuee1G91YS3QZJPTq4A,50.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
27707,Boss Ass Bitch,2FfSmCkOikuxMaD1ubPOoI,50.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
27708,Half Mast,49Hkgl03InFFqBklOQxunt,50.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
27709,Goin' Out West,141XsxpUkbj7AkQKT8vySq,50.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
27710,Risingson,6ggJ6MceyHGWtUg1KLp3M1,50.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
27711,Right Next Door (Because Of Me),23YyyUiEZYlT3MkzpZhRbW,50.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
27712,Drop It Low,77FVM2m7DYptj1geNF8PMm,50.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
27713,Sextape,4rEGJ9KirDlKiOHxqVwcVg,50.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
27714,Sexy Can I,78c3IFOZdqCvelTH65zA0g,50.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
27715,Feel No Pain,3r0Q8oUYyHjViM43bAUP3D,50.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
27716,The Calling (feat. Eric Clapton),7zXTkSIG2rCEV1zkN7eprO,50.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
27717,"What Is Love - 7"" Mix",0bgkE357h56UcH4tyAnzil,50.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
27718,Circles,2jmBc2dTGXU9quHYTkpxSL,50.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
27719,Jimi Thing,6aLZkgAUXzk1iCWYL4UVev,50.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
27720,Nobody Like You,5VNMlLgQdpo2ksrYzD9ANy,50.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
27721,One Night Love Affair,5W2wzbDu4os7SbAGVzbYfY,50.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
27722,Rocket Man,6hWO05CFzbcnOTMnTnfl5W,50.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
27723,Damn I Wish I Was Your Lover,0RmEn2jcbyrLV4em3bnDZJ,50.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
27724,The Saltwater Room,2tZIVD0ZPxpsoFx7hvAjWh,50.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
27725,"You've Got a Friend in Me - From ""Toy Story"" / Duet",0tFlZBBAQFBwAHKpTOOv2Y,50.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
27726,The Future,5l8lYrnPEM1ln3J4XaTcy5,50.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
27727,Where I'm From,0VeI4Zyirc6yuJ4P7fudjE,50.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
27728,Te Daré Una Rosa,7CHWKwGjWiNIJt44XUlW1s,50.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
27729,This Land Is Your Land,3JiUvMTBqbturJ5cKhxgWH,50.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
27730,Boogie Shoes,2Nc1Tl1qHWLAtBnqRJmkP3,50.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
27731,Si La Quieres,35rQ37DZKFJ38whEQkygV9,50.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
27732,Gone Country,6IEIPevuDocD80PovsX6kN,50.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
27733,Murderer,1q4L2qovcSdoEVY1PRuJHM,50.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
27734,Baby,17aVK3oQdgwVG2l0HpP67W,50.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
27735,Arriving Somewhere But Not Here,0dm3KyleAwe6L4oEEyPm5m,50.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
27736,Hasta El Cielo Lloro,3iw100asvzdk0YDqWdafHJ,50.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
27737,Galway Girl,47gMKSBivwMXYGLXXs28GC,50.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
27738,U Don't Know,4O7oKy8YADaBrbehcPl0kE,50.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
27739,Lunchbox,1EYTOP6cIzADbgxCFG87ML,50.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
27740,Still,2pdIJF8xM2w7CMutdAKQWV,50.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
27741,All N My Grill (feat. Big Boi of Outkast & Nicole),4vO3U8AKIjwBEBCTbEFbD9,50.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
27742,A View to a Kill,3O9zeBmAi5JRBMSpIQGx2v,50.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
27743,分手總要在雨天,6oNcphQ4QKhOK6QYgDmoht,50.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
27744,The Matador,4lICGTQQfzAYElFScWx1uc,50.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
27745,These Worries,2XQKestqcKNAxnmo5hh3Yo,50.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
27746,Evil Twin,3E1BkJEsRK7VsSNzijilGm,50.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
27747,"When Will My Life Begin (Reprise 1) - From ""Tangled""/Soundtrack Version",42fB9njeMkO1jtrMyQI5cp,50.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
27748,Into The Nothing,0slW7U1gWpQ9Dx2vWWp2ga,50.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
27749,Like Nobody's Around,4kpewfJPc1FWCuOMaDha1k,50.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
27750,Hoy Tengo Miedo,7dkzqJnqaLDEH8MsP1Rxx7,50.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
27751,"The Killing Moon - (BBC Evening Session January 15, 1997)",6CAAtj6NsktcBydmDjrXaR,50.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
27752,Shots,7cWNahjynBEP4wuXXhU0m6,50.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
27753,All The Things She Said,0ZRU3O6kVY8CgtYFYwjH4m,50.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
27754,Fade Away,6PkquTvmXuL0BuHqC0nZEB,50.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
27755,How Do I Let a Good Man Down?,30lSYnB1aJjmxuJFXhJuhD,50.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
27756,Mineirinho,0sRAXMfrDR9eg5jgMyjp6P,50.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
27757,A Sus Pies,1QFfxMh6ftjt9Z7hbxvzp4,50.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
27758,The Day The Niggaz Took Over,31T4fGwUSnDvZzhZeFLAaD,50.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
27759,"5:01AM (The Pros and Cons of Hitch Hiking, Pt. 10)",1QbmUgwBCRnzlvaYen5h7d,50.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
27760,The Truth,1lBpaiS1Y8MPoGaDqb9mCM,50.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
27761,Diferentes,6tfPmubfNV4jjVwTT9X06A,50.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
27762,Little Angel Child,512gC8sU5PxZAFrskHEfzk,50.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
27763,Hand in My Pocket,78kkknD87Eor8RDGY9Gyuv,50.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
27764,No Te Quiero Perder,7hncTibNAY3HQCQOr3N5Ou,50.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
27765,Mean Old World,3gg0xEc2b4eEbYySLmfFU1,50.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
27766,Angel,7DSfv2r0Km90N97qlRTxou,50.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
27767,Deeez Nuuuts,2L3H4mnx5bDMR695a0U0Hu,50.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
27768,Blue Skies,1OtgKfkArIaanXT140hSmQ,50.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
27769,"Adagio in E Major, K. 261",5D8jilwsJ5DovqzHonxitk,50.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
27770,Devil Inside,3m4OWJ3Ovl0pXwT79bw94N,50.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
27771,Quanno Chiove - Remastered 2008,37bKz0WXO825gDz13cEznI,50.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
27772,Kiss A Girl,4DyKZmONpoggnn3piyjad2,50.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
27773,Cenizas,3Zv4Z2YsgVoLoKKMahdDAN,50.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
27774,Head to Toe,5VzqFMyPERPObMOzZdELuK,50.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
27775,Just like Heaven - 2006 Remaster,1KSkVwl54ghzE1jSbsVNBr,50.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
27776,Sleeping (In The Fire),6uBO5ou5gJy8kDBUZrK9nR,50.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
27777,Paid In Full,20s3FayrStM8GY0m4dRFsw,50.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
27778,Billy Crystal,5kteG7fLexn7VkwfEflFT1,50.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
27779,Toes Across The Floor,3NfLSMOVWDKfYDE0WAm7uf,50.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
27780,La Fuerza Del Destino,3WjmQylxM3VhcCcajyYGAK,50.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
27781,The Infection,7pJcMQXKQiR9mmCeLt9lFm,50.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
27782,Pídeme,6VfdXxzdvhRU7SUJkkerac,50.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
27783,Crazy,1Cg8HzQLJ4rjjXprgotjJj,50.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
27784,"Never Leave You (Uh Oooh, Uh Oooh) - Uh Oooh Remix",7h4T9TmS2uxOHYGOrc6wSM,50.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
27785,Assassin,6OXt9aSIr4DSxSR3Qjrtgp,50.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
27786,Flowers - Sunship Edit,2Np6ZbVFXfhlk3Oin6i92t,50.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
27787,Quien La Vio Llorar,63sK5jte57BQrDWhPB9ZoF,50.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
27788,It Doesn't Matter Anymore,7pJkw45pRA8CecvbdwyhmJ,50.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
27789,黑色毛衣,4MNuUPVgAALVneM0kughvi,50.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
27790,Quixoticelixer - 2006 Remaster,28w7CPWQCqQxt0YCzDN75b,50.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
27791,Rebel Yell,2njA611I0vuqOyeq356mGO,50.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
27792,Para Que No Digas Que No Pienso en Ti,59UINV3c9gQ4bzgXbMf9aS,50.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
27793,Two Occasions,0mt80ksFAwPHXyAlArU5Yc,50.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
27794,Love Never Felt So Good,0UkVtmw0ZzEd9vzAa7Ocnu,50.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
27795,光,7CVug9n4FomAqQV4RCunYv,50.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
27796,No Other Love (feat. Estelle),0FsqhyyHNZJfK29IpHihMK,50.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
27797,Best Friend,0YwUJOHKYxlm5gVfIkl8Ym,50.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
27798,No Money,7HCikOKgBCzEezjPgLSeOf,50.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
27799,Como Perro Con Rabia,3bJeZJk8Qq53D0jQWi1mZO,50.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
27800,That Joke Isn't Funny Anymore,48veRDsAEBOJJnVnnabV99,50.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
27801,I'm Still a Guy,10K3cLNxSH5XLs9X951hLR,50.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
27802,心太軟,3nlN7Yt8JOLE9WJDh767fZ,50.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
27803,Tattered Banners And Bloody Flags,1hk3KoGI5WlLbSvE3u88hR,50.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
27804,Kyrie,5K3Q1gue9nWLLwh6bYQFoB,50.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
27805,Holiday,5vkkhwtKWnGkFu3tagE71D,50.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
27806,My Darlin' (feat. Future),7hJ1fEr1nf2e4qsE4bfmcc,50.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
27807,Alley,6qcqoeCVaaNI9t5BcfJpx1,50.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
27808,Rain,3b3PnE1ROIZzILjmCGjVib,50.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
27809,Stupid Love performed by Salbakutah,672c0D151qVsLSbwsYe3bo,50.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
27810,Around the Fire,0JP97EPP5NkoemtNNjQYPR,50.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
27811,Engine No. 9,5vVKkF3xih38Vcoo4HgAo8,50.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
27812,Calypso,6qWG7dpOSs5dfgJ7d35am5,50.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
27813,Evil Eye,5UaB0lA47nZRJRrUk3AlEI,50.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
27814,Forever & One,3pb35jSVs2dWAXd6Tfx8o6,50.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
27815,Escape,57xs8o32EpsnJMBNvwrl3r,50.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
27816,Santa Monica Dream,05riEz6hccTC3AOu2Tj5dG,50.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
27817,Walk Away,1KaEKgvZDEksErDGNE0SIG,50.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
27818,Eclipse (All Yours),3gqFA8IMet7nSWtYPiVlS2,50.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
27819,Raton Vaquero,6oUGuBl910hSHMaxdSTlSE,50.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
27820,E=MC2,52WaKEZpbiD6aBkmENlj6x,50.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
27821,El Perro Negro,1y9yrdjt1wjKlD2UHrnUVj,50.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
27822,The Entertainer,6DWIm1TfM9WiCNQeLbbAsd,50.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
27823,喜欢你,5kSnQWC7k7LCe650Td0sxI,50.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
27824,Te Llegará Mi Olvido,6UJAHl1NDh8Nroa27mIKDZ,50.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
27825,城裡的月光,0Me4L8eWzXf5hcofg9C1SJ,50.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
27826,Drive,2eV1dFKHT8QnJrtsxLTI2X,50.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
27827,"Git Up, Git Out (feat. Goodie Mob)",6XadDzmDVhtEQ1Itt5t8h8,50.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
27828,Coleen feat. The Dap-Kings Horns,5dzTfHXcdHjxoJbpdy4DUu,50.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
27829,The Touch,2QyGSbGdT9suKuDKwnjwH9,50.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
27830,Part II (On The Run),0zrxLoUbe59VjUfDI1r2m4,50.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
27831,Stray Cat Strut,5yogRsv5ggT6iCnFgvdpho,50.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
27832,Rococo,13uyMAetJNWMWJamO4aynQ,50.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
27833,Spirit Crusher,3sSonVXqDeoEFj2lM7mpYT,50.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
27834,Maybe You're Right,4nBHndk4Hru2sgGH30GCgu,50.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
27835,La County Blues,6YQqilJQTaUBJZ5rPDGvw6,50.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
27836,La Última Copa,0Hzm4XQnhbzgbb1ad4sAVx,50.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
27837,Rather Unique,5vxII6AxXbPsAJE5dAdBo9,50.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
27838,Seventh Heaven (feat. Jeff Golub),2ZZ6st5XTa8wDNqsE1bHa7,50.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
27839,All My Little Words,0IvBJ71GLPHCuFO9hRbWZA,50.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
27840,Just a Gigolo / I Ain't Got Nobody - 45 Version,0QcIphdyZIVgFvW7ijEiPX,50.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
27841,"Twinkle, Twinkle Little Star",0Mq8zDfYjuCAtso3a73TxN,50.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
27842,The Game Has Changed,08DBDmvEgY2ZTVMVH2A8lt,50.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
27843,挪威的森林,5KdZLYyoBP0qsjDTDP28do,50.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
27844,I Will Be Here For You,3CO19cTl5zzlWx9GWEpOhD,50.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
27845,Clap Hands,5TeoCsHbzWo9UgMW3rv7JL,50.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
27846,Oh Happy Day,34yIb7hw5SuR80au1BHTtt,50.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
27847,Still Don't Give A Fuck,39KKZBAPkgKa4nqZBfkHJ5,50.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
27848,Dahil Tanging Ikaw,5fHBFjoGEMjDdKp1PjkXsu,50.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
27849,Gary's Song,6zyooAtuu9501vDvV7F8Ga,50.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
27850,I'm Shady,2SvgBb7Wxa9ZfeamgGIGZl,50.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
27851,Across 110th Street,3E0dHzJ1WIkm58RhJAe13n,50.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
27852,Cómo Es Posible Que a Mi Lado,3XNKgHcTo3JyWjOdb540Te,50.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
27853,"Never, Never Gonna Give You Up",1YwM86VfyDhJv5obDMMjp5,50.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
27854,7 Words,6DoXuH326aAYEN8CnlLmhP,50.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
27855,Quiero Llenarte,2znlMTgRTU4VMbKzToDIyN,50.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
27856,You Win My Love,2lKA9bNdd4kAoeHiufa0aK,50.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
27857,Memory,5HmpVCza89KJc9cJA1T4sV,50.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
27858,Cool with You,0VDYCA822EXhYofB5ousiS,50.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
27859,MANIAC,6R4flNWy1pWkjzwg3TCDlM,50.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
27860,Desahogo,2sG0DhUyomwiWk5gcMUV7Z,50.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
27861,Ave Maria,6DlDX4ghYBeiKb44HgVM5j,50.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
